post_id,plataforma,total_comentarios,pct_positivo,pct_negativo,pct_neutral,score_sentimiento
7580605018265455892,tiktok,9,22.2,0.0,77.8,0.222
7580632039607553300,tiktok,4,0.0,0.0,100.0,0.0
7580853785237490965,tiktok,3,0.0,0.0,100.0,0.0
7580879214866386196,tiktok,3,0.0,0.0,100.0,0.0
7581270295714041109,tiktok,3,66.7,0.0,33.3,0.667
7581335115188522251,tiktok,3,0.0,0.0,100.0,0.0
7581336161742753045,tiktok,4,0.0,0.0,100.0,0.0
7582274143069080853,tiktok,3,33.3,0.0,66.7,0.333
7582639713937313035,tiktok,3,0.0,0.0,100.0,0.0
7582641278903504149,tiktok,4,0.0,0.0,100.0,0.0
7582986300165246229,tiktok,3,0.0,0.0,100.0,0.0
7583005743704476948,tiktok,3,0.0,33.3,66.7,-0.333
7585400830195502357,tiktok,4,50.0,0.0,50.0,0.5
7585424664176921877,tiktok,9,0.0,0.0,100.0,0.0
7585606568134053140,tiktok,4,0.0,0.0,100.0,0.0
7586528172750015765,tiktok,3,0.0,0.0,100.0,0.0
7587085077406862612,tiktok,3,0.0,0.0,100.0,0.0
7589112667047021880,tiktok,4,0.0,0.0,100.0,0.0
7589325129373699348,tiktok,6,0.0,16.7,83.3,-0.167
7589325804102864148,tiktok,6,16.7,16.7,66.7,0.0
7589388965321477397,tiktok,8,0.0,0.0,100.0,0.0
7589879646900981004,tiktok,3,0.0,0.0,100.0,0.0
7589881059144240404,tiktok,3,66.7,0.0,33.3,0.667
7590603439114030344,tiktok,8,0.0,0.0,100.0,0.0
7591247943143902485,tiktok,5,0.0,0.0,100.0,0.0
7591259993769315640,tiktok,3,0.0,33.3,66.7,-0.333
7592724384876383496,tiktok,19,26.3,0.0,73.7,0.263
7592731895847243019,tiktok,4,0.0,0.0,100.0,0.0
7593409320268680459,tiktok,10,0.0,0.0,100.0,0.0
7593411529173699861,tiktok,3,0.0,0.0,100.0,0.0
7593419288300506388,tiktok,17,17.6,0.0,82.4,0.176
7593422047372381496,tiktok,22,0.0,0.0,100.0,0.0
7593866075234782485,tiktok,3,33.3,0.0,66.7,0.333
7593880072117947704,tiktok,5,0.0,0.0,100.0,0.0
7595601933679873292,tiktok,3,0.0,0.0,100.0,0.0
7596131443303140629,tiktok,11,27.3,0.0,72.7,0.273
7596406836161449236,tiktok,3,0.0,0.0,100.0,0.0
7596479579158482197,tiktok,4,50.0,0.0,50.0,0.5
7596482892277026059,tiktok,17,5.9,0.0,94.1,0.059
7596702505669561618,tiktok,4,0.0,0.0,100.0,0.0
7596704568285695250,tiktok,4,50.0,0.0,50.0,0.5
7599007714848607508,tiktok,8,0.0,0.0,100.0,0.0
7599011829112638732,tiktok,6,0.0,0.0,100.0,0.0
7599825828343516437,tiktok,3,0.0,0.0,100.0,0.0
7599833038612073749,tiktok,3,0.0,0.0,100.0,0.0
7601311951355907349,tiktok,6,0.0,0.0,100.0,0.0
7601746859035462932,tiktok,4,0.0,0.0,100.0,0.0
7602076864743787797,tiktok,5,20.0,0.0,80.0,0.2
7602079050957327637,tiktok,3,0.0,0.0,100.0,0.0
7602106945511705877,tiktok,45,15.6,2.2,82.2,0.133
7602130341398187285,tiktok,16,37.5,0.0,62.5,0.375
7602373305139481876,tiktok,3,66.7,0.0,33.3,0.667
7602695454698081557,tiktok,3,0.0,0.0,100.0,0.0
7602696840189955348,tiktok,21,0.0,0.0,100.0,0.0
7602765606353407252,tiktok,5,0.0,0.0,100.0,0.0
7603809072940387604,tiktok,14,21.4,0.0,78.6,0.214
7604139359884905735,tiktok,59,10.2,3.4,86.4,0.068
7605765926964792596,tiktok,3,0.0,0.0,100.0,0.0
7606001403659554069,tiktok,6,0.0,0.0,100.0,0.0
7606033529029365013,tiktok,3,33.3,0.0,66.7,0.333
7606037417140686101,tiktok,3,0.0,0.0,100.0,0.0
7606145914671025428,tiktok,3,33.3,0.0,66.7,0.333
7606339263654939925,tiktok,12,33.3,0.0,66.7,0.333
7606357113819958548,tiktok,24,8.3,4.2,87.5,0.042
7606415323138411796,tiktok,72,8.3,0.0,91.7,0.083
7606740650301689096,tiktok,11,36.4,0.0,63.6,0.364
7608635553570934036,tiktok,3,33.3,0.0,66.7,0.333
